 11050       K0III 6.32698 0.010130770 1.00130 0.015323593 -0.272284431 0.019581567  6.6271 0.0263 150.24083330  0.595479093  0.600152213  0.443040081 0.013293099 1.1300 0.003535534  0.158775000 0.00879582 4963  51 2.810 0.125  0.137 0.040 2.754516205 0.155734204  67.873108490  1.479528564 11.143279580 0.259229502
 11916    K0III/IV 8.46964 0.013201867 0.93840 0.021720785 -0.273794212 0.012958140  6.3342 0.0307 157.15905160  0.759576416  0.766857832  2.487943003 0.016865240 1.1287 0.002061553  2.222680000 0.01054150 4961  27 3.250 0.084 -0.016 0.020 1.343612165 0.061441200  10.335714000  0.202466571  4.351955992 0.063725117
 11943       K0III 6.52323 0.010130770 0.98005 0.015323593 -0.275094496 0.015804259  7.7706 0.2011 128.35443160  3.255439312  3.426195057  0.981175661 0.055998820 1.1356 0.002915476  0.709383000 0.05849930 4956  38 2.796 0.086  0.061 0.031 2.317487894 0.106894763  41.454104140  2.221589213  8.733209511 0.269624866
 11977       G5III 4.69234 0.009123799 0.91290 0.014146819 -0.254616664 0.012489200 14.6943 0.1523  67.93307353  0.701017555  0.715524034  0.531933680 0.024194204 1.1026 0.005635601  0.206379000 0.02252340 5022  24 2.750 0.059 -0.142 0.022 2.114447280 0.104509860  61.528055990  1.542970002 10.361816270 0.163366973
 12055       G8III 4.84189 0.009123799 0.83215 0.014146819 -0.184261393 0.015633245 13.1010 0.2295  76.20413543  1.320033456  1.366545084  0.431997299 0.038705680 1.0377 0.002801785  0.115864000 0.03763570 5269  33 3.050 0.061  0.017 0.029 2.861002073 0.113427975  63.227445740  2.430922977  9.542213494 0.218941574
 12087       G8III 7.09814 0.010143155 0.89590 0.016037768 -0.237388423 0.017711979  5.0603 0.0677 196.54829600  2.602839273  2.672367524  0.630793585 0.030492721 1.0594 0.002968164  0.389427000 0.02881880 5072  42 2.915 0.108  0.048 0.036 2.572228977 0.163314764  55.288898180  1.795725877  9.629709486 0.223360370
 12135       K0III 6.38069 0.010130770 0.98515 0.015323593 -0.304987560 0.015729020  7.4984 0.0552 132.86042760  0.974033791  0.988267748  0.763711770 0.018869732 1.1638 0.001421267  0.469476000 0.01584640 4877  39 2.581 0.093 -0.175 0.033 1.750988021 0.149022602  52.060737480  1.177913598 10.106536630 0.197987878
 12268       G8III 6.92980 0.010130770 0.91800 0.015323593 -0.256601571 0.012301020  5.3625 0.0302 185.48475340  1.042660553  1.054303637  0.588258915 0.015862840 1.1119 0.001500000  0.318474000 0.01210590 5020  23 2.670 0.050 -0.277 0.022 2.086154131 0.066675334  58.524412420  1.082020543 10.113787030 0.131643208
 12270    G8II/III 6.36422 0.010130770 0.88570 0.015323593 -0.203525569 0.013619861  5.9529 0.0335 167.17955440  0.939388155  0.949873854  0.248304183 0.015859104 1.0582 0.003052868 -0.006536550 0.01272340 5191  27 2.975 0.071  0.054 0.025 2.984902916 0.067354780  76.223441680  1.467610502 10.794311010 0.152995482
 12296       K1III 5.56921 0.009123799 1.04635 0.014146819 -0.325206899 0.016093525 11.1516 0.0873  89.45022258  0.698332479  0.709210066  0.811302872 0.019251825 1.1955 0.002500000  0.481204000 0.01712370 4824  43 2.630 0.102  0.007 0.030 1.918180461 0.153259409  50.764675080  1.173225488 10.200440210 0.216708604
